building,building_id,floorIndex,poiType,poiTypeId,poiName,poiTitleEn,capacity,email,x,y,sensor,sensorCnt
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210104,N.4.19.D,,,6042.735982,2166.374314,eui-3531313977376e0b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210103,N.4.19.C,,,5926.966863,2176.154314,eui-353131395037880c,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210101,N.4.19.A,,,5914.983103,2101.291674,eui-313534307a378211,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210100,N.4.18.F,,,5899.439423,2579.155512,eui-3135343078376415,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210099,N.4.18.E,,,5787.895263,2585.492952,eui-353131394f37880b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210098,N.4.18.D,,,5910.705983,2660.016552,eui-3731323083377d19,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210097,N.4.18.C,,,5801.352543,2666.314872,eui-313534307f376e15,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210096,N.4.18.B,,,5920.707663,2738.556472,eui-313534307b377f18,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210095,N.4.18.A,,,5802.513103,2742.651032,eui-3338383963378001,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210094,N.4.17.H,,,5399.759664,2293.344793,eui-353131395c37840b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210093,N.4.17.G,,,5397.595024,2212.340314,eui-3531313955378517,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210092,N.4.17.F,,,5520.353584,2630.533112,eui-3135343070377f18,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210091,N.4.17.E,,,5401.076704,2637.874632,eui-3135343070379213,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210090,N.4.17.D,,,5527.095264,2696.750232,eui-353131396637630a,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210089,N.4.17.C,,,5413.386464,2709.790232,eui-3531313975377f17,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210088,N.4.17.B,,,5532.624224,2773.242872,eui-313534306c377e18,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210087,N.4.17.A,,,5417.715744,2777.702552,eui-3731323057377d19,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210086,N.4.16.i,,,5202.803505,2721.513192,eui-353131397437630b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210085,N.4.16.H,,,5323.293104,2791.433672,eui-313534305f377e18,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210084,N.4.16.G,,,5204.290065,2800.274792,eui-353131397137880b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210083,N.4.16.F,,,5045.175985,2344.526793,eui-3531313956378717,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210082,N.4.16.E,,,4924.516866,2351.046793,eui-353131395b378b0b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210081,N.4.16.D,,,5040.755425,2264.174313,eui-373132304f377419,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210080,N.4.16.C,,,4920.317986,2278.270553,eui-353131397d377b0c,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210078,N.4.16.L,,,5311.830944,2641.369352,eui-3135343056376515,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210077,N.4.16.K,,,5189.919985,2647.119992,eui-333838395e378001,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210076,N.4.16.J,,,5317.607664,2710.377032,eui-353131396b37890f,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210075,N.4.16.A,,,4912.637426,2203.394874,eui-353131396a376c0a,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210074,N.4.15.i,,,4860.503506,2517.619753,eui-3531313951378617,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210072,N.4.15.G,,,4612.287107,2549.737273,eui-3135343059378218,2
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210072,N.4.15.G,,,4612.287107,2549.737273,eui-353131396e377f17,2
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210071,N.4.15.F,,,4857.739026,2693.516312,eui-3531313979377f17,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210070,N.4.15.E,,,4740.457266,2693.294632,eui-353131395537790b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210069,N.4.15.D,,,4865.510866,2761.011352,eui-353131396737730b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210068,N.4.15.C,,,4744.982146,2764.049672,eui-3531313977377f17,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210067,N.4.15.B,,,4869.357666,2832.235832,eui-3135343056376c15,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210066,N.4.15.J,,,4981.071345,2505.362153,eui-353131395f378517,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210065,N.4.15.A,,,4750.732786,2843.032952,eui-353131395737690b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210064,N.4.14.i,,,4547.517427,2788.017192,eui-3135343075376115,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210063,N.4.14.H,,,4666.781266,2851.939272,eui-3531313954377f0c,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210062,N.4.14.G,,,4545.326707,2862.736392,eui-353131396f37720b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210061,N.4.14.F,,,4444.566627,2391.679433,eui-353131397c37860c,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210060,N.4.14.E,,,4321.482067,2402.619993,eui-353131396737830b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210059,N.4.14.D,,,4436.873027,2317.533993,eui-3531313956378b0b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210058,N.4.14.C,,,4311.571667,2329.622073,eui-3531313969378a0c,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210057,N.4.14.B,,,4429.348947,2244.457833,eui-353131395537620b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210056,N.4.14.L,,,4655.279986,2699.279992,eui-353131395737800c,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210055,N.4.14.K,,,4537.919987,2699.279992,eui-3531313966378a0f,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210054,N.4.14.J,,,4655.279986,2764.479992,eui-353131395f37830b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210053,N.4.14.A,,,4311.741187,2256.454633,eui-353131397137890b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210051,N.4.11.H,,,3638.159989,2933.999991,eui-353131397d37870c,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210050,N.4.11.G,,,3520.79999,2947.039991,eui-353131397137890c,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210049,N.4.11.F,,,3468.63999,2803.599992,eui-353131396f37860f,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210048,N.4.11.E,,,3351.27999,2816.639992,eui-3531313958378a0c,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210047,N.4.11.D,,,3481.67999,2881.839992,eui-353131395937620a,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210046,N.4.11.C,,,3364.31999,2894.879992,eui-3731323072377919,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210045,N.4.11.B,,,3481.67999,2947.039991,eui-353131397b37860f,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210043,N.4.11.M,,,3377.35999,2673.199992,eui-353131397737680b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210042,N.4.11.L,,,3625.119989,2790.559992,eui-3731323074378417,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210041,N.4.11.K,,,3507.75999,2790.559992,eui-3531313963378a0c,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210040,N.4.11.J,,,3638.159989,2868.799992,eui-373132307b378219,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210039,N.4.11.A,,,3377.35999,2960.079991,eui-353131395837760b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210038,N.4.10.i,,,3102.633271,2682.067192,eui-373132306f376319,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210037,N.4.10.H,,,3117.616231,2835.821832,eui-353131395837890f,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210036,N.4.10.G,,,3004.950631,2837.869112,eui-3731323059376219,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210035,N.4.10.F,,,3121.762951,2879.557992,eui-333838397b377301,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210034,N.4.10.E,,,3015.056631,2898.348632,eui-353131394d37720b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210033,N.4.10.D,,,3131.751591,2937.990231,eui-3731323074376419,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210032,N.4.10.C,,,3027.327271,2946.805271,eui-373132307c376519,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210031,N.4.10.B,,,3129.704311,2993.162471,eui-353131397b376e0b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210030,N.4.10.R,,,3325.19999,2503.679993,eui-3731323065377f12,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210029,N.4.10.Q,,,3220.879991,2516.719993,eui-353131397437660b,2
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210029,N.4.10.Q,,,3220.879991,2516.719993,eui-353131397b37890c,2
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210028,N.4.10.P,,,3312.15999,2451.519993,eui-353131396f37890c,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210027,N.4.10.O,,,3207.839991,2464.559993,eui-3731323054377019,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210026,N.4.10.N,,,3312.15999,2399.359993,eui-353131396c37700b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210025,N.4.10.M,,,3207.839991,2412.399993,eui-353131396637660b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210024,N.4.10.L,,,3320.66207,2354.280713,eui-373132306e376319,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210023,N.4.10.K,,,3203.132551,2360.813753,eui-373132304f377f19,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210022,N.4.10.J,,,3218.024231,2675.742792,eui-373132305f376319,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210021,N.4.10.A,,,3027.418551,3000.816951,eui-373132307b377a19,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210020,N.4.09.i,,,2855.759992,2699.279992,eui-353131395437650b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210019,N.4.09.H,,,2842.719992,2555.839993,eui-353131395f37710b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210018,N.4.09.G,,,2738.399992,2568.879992,eui-3731323069376519,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210017,N.4.09.F,,,2854.586392,2507.970153,eui-3731323061376319,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210016,N.4.09.E,,,2733.835992,2517.932713,eui-3531313971378a0f,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210015,N.4.09.D,,,2848.105512,2455.914473,eui-3338383964378001,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210014,N.4.09.C,,,2737.278552,2465.877033,eui-3731323050378818,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210013,N.4.09.B,,,2838.286392,2398.316793,eui-373132306a378518,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210012,N.4.09.J,,,2973.119991,2686.239992,eui-3731323078376419,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210011,N.4.09.A,,,2726.233672,2409.244313,eui-353131396c378a0f,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210010,N.4.07.i,,,2047.279994,2764.479992,eui-3531313953378603,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210009,N.4.07.H,,,2357.514633,2598.180872,eui-3731323056378718,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210008,N.4.07.G,,,2237.011993,2607.856552,eui-353131397f37830b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210007,N.4.07.F,,,2347.630313,2522.157673,eui-3338383971378001,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210006,N.4.07.E,,,2232.695753,2526.356553,eui-373132305d378918,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210005,N.4.07.D,,,2161.810314,2613.320312,eui-3731323056376519,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210004,N.4.07.C,,,2038.256314,2624.039192,eui-353131397d37730b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210003,N.4.07.B,,,2148.405194,2537.179753,eui-353131396e37690b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210002,N.4.07.L,,,2360.239993,2738.399992,eui-373132306e378518,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210001,N.4.07.K,,,2255.919993,2751.439992,eui-373132305c378918,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_210000,N.4.07.J,,,2164.639994,2764.479992,eui-353131396a378303,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209999,N.4.07.A,,,2027.315754,2544.755993,eui-3731323053378918,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209998,N.4.06.H,,,1955.491434,2787.495592,eui-353131396b378903,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209997,N.4.06.G,,,1845.081755,2808.320472,eui-3531313966378b03,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209996,N.4.06.F,,,1934.653514,2954.537991,eui-3731323070378318,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209995,N.4.06.E,,,1820.736075,2980.709271,eui-353131395a378003,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209994,N.4.06.D,,,1942.451434,3025.175671,eui-353131394f37860f,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209992,N.4.06.B,,,1945.046394,3104.198071,eui-3531313957378103,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209991,N.4.06.A,,,1832.328635,3116.181831,eui-353131396737690b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209990,N.4.05.i,,,1628.656875,2579.559752,eui-3531313950376b0b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209989,N.4.05.H,,,1738.114635,2494.917113,eui-353131396f376d0b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209988,N.4.05.G,,,1621.054555,2502.258633,eui-3531313962376502,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209987,N.4.05.F,,,1581.452075,2656.065432,eui-353131397437820f,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209986,N.4.05.E,,,1467.273836,2666.784312,eui-353131395f377f03,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209985,N.4.05.D,,,1570.733195,2589.913512,eui-3531313966378903,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209984,N.4.05.C,,,1453.725276,2599.263192,eui-353131397337690b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209983,N.4.05.B,,,1566.534315,2505.662073,eui-3531313976378a0f,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209982,N.4.05.R,,,1760.608635,2969.520951,eui-3531313976378a03,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209981,N.4.05.Q,,,1644.839515,2989.080951,eui-3531313970376c0b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209980,N.4.05.P,,,1774.913515,3044.800871,eui-3531313967377f0f,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209978,N.4.05.N,,,1776.191435,3125.557591,eui-3531313957378003,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209977,N.4.05.M,,,1661.582875,3130.799671,eui-353131396937870f,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209976,N.4.05.L,,,1747.672955,2636.140312,eui-3531313978378a0f,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209975,N.4.05.K,,,1635.281195,2651.175432,eui-3531313965378b03,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209974,N.4.05.J,,,1744.530315,2568.736552,eui-353131396d378903,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209973,N.4.05.A,,,1448.665756,2521.962073,eui-3531313962378603,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209972,N.4.04.i,,,1254.946124,3088.184951,eui-3531313961377f03,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209971,N.4.04.H,,,1378.093276,3147.425671,eui-353131397f377c03,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209970,N.4.04.G,,,1266.590844,3163.725671,eui-353131394f37880f,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209969,N.4.04.F,,,1205.537564,2703.009432,eui-3531313961378303,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209968,N.4.04.E,,,1087.189133,2723.417032,eui-353131397737880f,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209967,N.4.04.D,,,1190.253381,2638.239752,eui-3531313978376d0b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209966,N.4.04.C,,,1076.592829,2646.141992,eui-3531313956378403,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209965,N.4.04.B,,,1185.977565,2559.126073,eui-3531313958378903,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209964,N.4.04.L,,,1363.175516,2999.539031,eui-3531313955378003,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209963,N.4.04.K,,,1243.20882,3009.201671,eui-353131397437880f,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209962,N.4.04.J,,,1375.211436,3076.605431,eui-353131396f37880f,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209961,N.4.04.A,,,1071.921901,2571.983512,eui-353131397837680b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209960,N.4.03.D,,,1029.298053,2693.711912,eui-353131397237880f,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209959,N.4.03.C,,,914.1352933,2708.747032,eui-3135343051376711,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209958,N.4.03.B,,,1024.773173,2615.471912,eui-3531313973377e03,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209957,N.4.03.A,,,914.6777573,2633.701832,eui-3531313963378a03,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209956,N.4.02.D,,,765.3045578,2728.776472,eui-353131396d37890f,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209955,N.4.02.C,,,642.7233421,2740.512472,eui-3531313952378003,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209954,N.4.02.B,,,745.7445578,2658.569112,eui-353131396f378103,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209953,N.4.02.A,,,630.7734862,2667.058152,eui-3338383968378201,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209952,N.4.01.D,,,314.9798951,2887.851432,eui-353131395d378003,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209951,N.4.01.C,,,319.8112151,2990.971751,eui-353131396137680b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209950,N.4.01.B,,,226.9872793,2893.719432,eui-353131395a37890f,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209949,N.4.01.A,,,240.4276073,3014.952311,eui-353131396d376702,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209948,M.4.13.i,,,4274.016467,3127.174551,eui-3531313971377a0c,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209947,M.4.13.H,,,4273.390547,3181.355751,eui-353131395837800c,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209946,M.4.13.G,,,4287.525907,3299.49815,eui-353131395a377f17,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209945,M.4.13.F,,,4281.305827,3353.67935,eui-353131397137620b,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209944,M.4.13.E,,,4295.441187,3473.37351,eui-3135343080378015,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209943,M.4.13.D,,,4289.534067,3523.66879,eui-353131395a378717,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209942,M.4.13.C,,,4297.149427,3637.155909,eui-353131396b377f17,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209941,M.4.13.B,,,4305.377667,3696.305349,eui-353131395c378517,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209940,M.4.13.J,,,4265.788228,3015.552151,eui-353131396c378517,1
NL-UTC-UTRECHTLR,200,4,desk,1050,NL-UTC-UTRECHTLROF_CDM_37_209939,M.4.13.A,,,4308.637667,3813.365429,eui-3135343079377f18,1
